code	name	roe	gross_profit_rate	
603990	麦迪科技	-0.8	79.5356	
600158	中体产业	-0.8	19.5258	
601099	太平洋	-0.8	-46.7974	
002181	粤传媒	-0.8	21.2238	
000663	永安林业	-0.82	15.9553	
002453	华软科技	-0.83	15.8625	
002096	南岭民爆	-0.84	17.4239	
002319	乐通股份	-0.85	25.761999999999997	
300427	红相股份	-0.86	42.8173	
300250	初灵信息	-0.87	63.4509	
600130	波导股份	-0.88	7.1126	
002200	云投生态	-0.89	21.9375	
600682	南京新百	-0.9	35.2121	
300499	高澜股份	-0.9	32.4694	
000159	国际实业	-0.9	14.7956	
002731	萃华珠宝	-0.9	8.7282	
600107	美尔雅	-0.9	39.9669	
300198	纳川股份	-0.9	19.5247	
300164	通源石油	-0.92	38.0155	
300142	沃森生物	-0.92	55.836999999999996	
002312	三泰控股	-0.93	17.5727	
600084	中葡股份	-0.93	43.4556	
002227	奥特迅	-0.95	45.4675	
600207	安彩高科	-0.95	7.8746	
600082	海泰发展	-0.96	5.1449	
002161	远望谷	-0.96	45.8354	
000607	华媒控股	-0.96	18.0188	
000019	深深宝A	-0.97	23.0482	
000004	国农科技	-0.98	17.1983	
002115	三维通信	-0.99	20.0702	
601968	宝钢包装	-1.0	10.8481	
600083	博信股份	-1.0	30.9408	
000606	顺利办	-1.01	33.0543	
002857	三晖电气	-1.02	27.4615	
002276	万马股份	-1.03	12.1395	
002432	九安医疗	-1.04	42.501000000000005	
002046	轴研科技	-1.04	16.8415	
600470	六国化工	-1.04	10.4691	
000777	中核科技	-1.05	15.523	
000711	京蓝科技	-1.06	6.3937	
000576	广东甘化	-1.07	-6.6781	
600456	宝钛股份	-1.07	11.9266	
002828	贝肯能源	-1.07	20.8723	
000762	西藏矿业	-1.07	5.8971	
600095	哈高科	-1.08	41.0284	
000892	欢瑞世纪	-1.08	25.5126	
000584	哈工智能	-1.09	12.3002	
000792	盐湖股份	-1.09	3.9176	
300056	三维丝	-1.09	26.096999999999998	
300140	中环装备	-1.1	23.8342	
000586	汇源通信	-1.11	16.5755	
300557	理工光科	-1.12	31.8307	
300659	中孚信息	-1.12	75.0526	
601058	赛轮金宇	-1.13	11.3566	
300155	安居宝	-1.13	34.2363	
603843	正平股份	-1.15	8.6081	
000923	河北宣工	-1.15	22.8294	
000809	铁岭新城	-1.15	-44.0273	
000010	美丽生态	-1.16	22.3979	
300368	汇金股份	-1.16	43.20399999999999	
600227	圣济堂	-1.17	43.9935	
600358	国旅联合	-1.17	79.8067	
002647	民盛金科	-1.18	21.8749	
002377	国创高新	-1.18	7.8728	
000608	阳光股份	-1.19	36.6144	
000702	正虹科技	-1.21	10.0384	
002571	德力股份	-1.21	19.3578	
000702	正虹科技	-1.21	10.0384	
002671	龙泉股份	-1.22	22.081999999999997	
002369	卓翼科技	-1.24	5.946000000000001	
600573	惠泉啤酒	-1.24	23.7845	
300354	东华测试	-1.25	60.0448	
000615	京汉股份	-1.26	18.9114	
600100	同方股份	-1.26	15.2535	
002694	顾地科技	-1.27	17.8845	
002665	首航节能	-1.27	29.5121	
002431	棕榈股份	-1.27	9.8935	
002162	悦心健康	-1.29	32.315	
000721	西安饮食	-1.29	33.5939	
002205	国统股份	-1.3	12.9529	
600396	金山股份	-1.31	6.2516	
603737	三棵树	-1.33	39.9725	
300313	天山生物	-1.33	24.974	
002314	南山控股	-1.34	20.593000000000004	
600071	凤凰光学	-1.35	12.5457	
600241	时代万恒	-1.36	24.9059	
002134	天津普林	-1.36	4.9598	
600249	两面针	-1.37	22.0761	
300645	正元智慧	-1.38	40.7846	
600449	宁夏建材	-1.39	14.1489	
002231	奥维通信	-1.39	6.3304	
300434	金石东方	-1.4	27.4906	
300465	高伟达	-1.4	27.5944	
300150	世纪瑞尔	-1.4	27.9989	
300525	博思软件	-1.41	59.5623	
603177	德创环保	-1.41	20.5765	
000037	深南电A	-1.42	2.7925	
000925	众合科技	-1.42	25.4737	
300520	科大国创	-1.42	37.5638	
603859	能科股份	-1.42	27.9102	
300477	合纵科技	-1.43	28.5995	
600069	银鸽投资	-1.44	8.2187	
300370	安控科技	-1.45	21.3633	
300330	华虹计通	-1.47	15.2523	
000622	恒立实业	-1.47	16.0332	
600657	信达地产	-1.5	13.1539	
600686	金龙汽车	-1.51	10.2536	
300249	依米康	-1.52	27.4488	
002575	群兴玩具	-1.54	4.9663	
600355	精伦电子	-1.55	29.7151	
601808	中海油服	-1.57	-5.0068	
002184	海得控制	-1.59	16.8986	
002693	双成药业	-1.59	59.5286	
002420	毅昌股份	-1.61	4.6713	
603322	超讯通信	-1.63	12.3129	
600863	内蒙华电	-1.63	1.1709	
002569	步森股份	-1.64	40.8735	
002005	德豪润达	-1.64	16.496	
600651	飞乐音响	-1.64	27.7893	
600855	航天长峰	-1.65	23.6629	
603636	南威软件	-1.66	18.1821	
603636	南威软件	-1.66	18.1821	
601226	华电重工	-1.67	7.335	
000534	万泽股份	-1.67	39.6089	
603000	人民网	-1.67	26.5515	
300402	宝色股份	-1.69	11.6759	
300523	辰安科技	-1.69	62.8338	
300312	邦讯技术	-1.7	40.7167	
000736	中交地产	-1.7	11.8154	
000668	荣丰控股	-1.73	43.1526	
000561	烽火电子	-1.73	42.6492	
600881	亚泰集团	-1.75	26.4343	
603886	元祖股份	-1.76	60.6105	
000546	金圆股份	-1.78	9.7369	
000868	安凯客车	-1.79	6.8822	
600545	卓郎智能	-1.79	24.2742	
002021	中捷资源	-1.79	15.2623	
002524	光正集团	-1.79	15.7463	
600446	金证股份	-1.8	20.3727	
300106	西部牧业	-1.81	14.9459	
002591	恒大高新	-1.82	33.3908	
000638	万方发展	-1.82	37.2176	
300264	佳创视讯	-1.83	24.7401	
300076	GQY视讯	-1.83	22.1933	
603169	兰石重装	-1.88	8.7419	
300431	暴风集团	-1.9	8.5475	
000043	中航善达	-1.91	22.3188	
001896	豫能控股	-1.92	-2.8034	
002480	新筑股份	-1.92	36.6199	
300380	安硕信息	-1.99	36.6196	
300444	双杰电气	-2.0	21.8618	
000931	中关村	-2.02	52.3748	
300111	向日葵	-2.02	8.9584	
002488	金固股份	-2.05	14.2735	
002178	延华智能	-2.1	3.1934	
600151	航天机电	-2.1	12.5656	
002015	霞客环保	-2.13	2.3105	
002423	中原特钢	-2.14	1.358	
300616	尚品宅配	-2.14	44.2229	
002629	仁智股份	-2.17	0.6597	
600156	华升股份	-2.22	0.2987	
000760	斯太尔	-2.25	3.5742	
600455	博通股份	-2.27	47.9613	
000428	华天酒店	-2.27	59.0376	
000877	天山股份	-2.28	17.4723	
603227	雪峰科技	-2.28	8.0037	
000659	珠海中富	-2.29	21.756999999999998	
600760	中航沈飞	-2.36	10.227	
300449	汉邦高科	-2.36	17.4296	
000727	华东科技	-2.37	-16.7271	
002058	威尔泰	-2.4	31.7178	
600152	维科技术	-2.4	13.5831	
600485	信威集团	-2.4	64.62	
000068	华控赛格	-2.41	33.0711	
600593	大连圣亚	-2.42	31.9842	
300448	浩云科技	-2.43	31.6713	
600281	太化股份	-2.46	4.3394	
600866	星湖科技	-2.48	20.1627	
300675	建科院	-2.51	19.744	
002268	卫士通	-2.51	28.9949	
600720	祁连山	-2.53	8.2247	
002316	亚联发展	-2.54	10.5498	
600239	云南城投	-2.54	31.5986	
600478	科力远	-2.56	8.9882	
002112	三变科技	-2.59	11.5825	
000506	中润资源	-2.6	23.5199	
600601	方正科技	-2.62	13.8394	
002689	远大智能	-2.68	29.8279	
000767	漳泽电力	-2.75	-0.6586	
600683	京投发展	-2.81	30.0948	
000503	国新健康	-2.81	21.2871	
002163	中航三鑫	-2.81	13.7666	
000791	甘肃电投	-2.82	-1.0258	
002486	嘉麟杰	-2.85	14.5836	
300369	绿盟科技	-2.89	77.6738	
002679	福建金森	-2.96	-44.0725	
600588	用友网络	-3.01	61.3787	
002072	凯瑞德	-3.01	28.7672	
300392	腾信股份	-3.04	3.3439	
300551	古鳌科技	-3.09	43.0304	
002490	山东墨龙	-3.1	-10.9534	
002506	协鑫集成	-3.11	12.9101	
002302	西部建设	-3.15	2.6285	
000537	广宇发展	-3.15	-1.4707	
600385	山东金泰	-3.16	88.6488	
600310	桂东电力	-3.18	4.0733	
002830	名雕股份	-3.18	13.7496	
600890	中房股份	-3.2	-227.9933	
603099	长白山	-3.21	-60.6838	
002476	宝莫股份	-3.22	3.7237	
600405	动力源	-3.22	27.8944	
000948	南天信息	-3.26	27.3626	
300028	*金亚	-3.27	-139.0231	
600555	海航创新	-3.27	-17.5805	
002044	美年健康	-3.29	27.2255	
002583	海能达	-3.39	47.8899	
600139	西部资源	-3.42	36.7622	
600860	京城股份	-3.44	6.5644	
002339	积成电子	-3.45	48.0742	
300096	易联众	-3.57	56.5684	
600653	申华控股	-3.58	0.1777	
000710	贝瑞基因	-3.62	6.0848	
000962	东方钽业	-3.66	-0.6939	
002159	三特索道	-3.71	41.0348	
600707	彩虹股份	-3.76	-11.7623	
000401	冀东水泥	-3.81	21.3808	
300672	国科微	-3.92	47.3117	
002289	宇顺电子	-3.96	2.5619	
600425	青松建化	-4.0	-40.385999999999996	
002387	维信诺	-4.14	28.5666	
300407	凯发电气	-4.18	16.5346	
600569	安阳钢铁	-4.32	6.3112	
000633	合金投资	-4.33	13.966	
002248	华东数控	-4.43	-22.3743	
600536	中国软件	-4.49	31.9648	
600744	华银电力	-4.58	-0.496	
002309	中利集团	-4.62	11.7027	
300469	信息发展	-4.79	44.9374	
300663	科蓝软件	-4.98	39.4024	
600469	风神股份	-5.09	7.4842	
600097	开创国际	-5.29	13.5416	
000695	滨海能源	-5.33	-1.0316	
600671	天目药业	-5.53	40.7475	
600189	吉林森工	-5.57	16.461	
002713	东易日盛	-5.9	31.9278	
300556	丝路视觉	-6.0	10.245	
000779	三毛派神	-6.24	7.2196	
600802	福建水泥	-6.27	7.2988	
600821	津劝业	-6.46	22.0544	
000852	石化机械	-6.69	6.6183	
600268	国电南自	-7.45	15.1526	
002234	民和股份	-7.94	-11.165999999999999	
601519	大智慧	-8.83	50.9381	
300029	天龙光电	-10.03	22.7246	
300608	思特奇	-10.43	-2.6707	
000502	绿景控股	-11.12	6.25	
000918	嘉凯城	-13.33	7.6703	
000509	华塑控股	-14.13	2.5083	
600768	宁波富邦	-14.95	2.6567	
600800	天津磁卡	-16.06	19.2956	
600250	南纺股份	-17.18	5.0716	
000927	一汽夏利	-18.55	-43.8172	
600186	莲花健康	-42.24	9.0304	
000410	沈阳机床	-68.23	25.0759	
002180	纳思达	-94.83	7.4018	
600609	金杯汽车	-204.04	15.6302	
600793	宜宾纸业	-1255.03	0.7717	
000504	南华生物	-1304.82	21.373	
