code	name	currentratio	quickratio	cashratio	
002049	紫光国微	3.813800096511841	2.9453001022338867	121.93000030517578	
300599	雄塑科技	2.771399974822998	2.408400058746338	183.30430603027344	
300462	华铭智能	3.6493000984191895	2.5796000957489014	33.0364990234375	
600538	国发股份	2.3478000164031982	2.1473000049591064	14.753299713134766	
300010	立思辰	1.857100009918213	1.5116000175476074	28.584699630737305	
300549	优德精密	3.0281999111175537	2.7783000469207764	71.1698989868164	
603010	万盛股份	2.734999895095825	2.0722999572753906	107.09190368652344	
300489	中飞股份	2.0190000534057617	1.1646000146865845	16.356000900268555	
603808	歌力思	1.8798999786376953	1.4982000589370728	83.4197006225586	
300447	全信股份	2.6916000843048096	1.743299961090088	38.55780029296875	
000836	鑫茂科技	2.5631000995635986	2.132499933242798	62.567901611328125	
603300	华铁科技	2.413100004196167	2.4093000888824463	181.49319458007812	
300410	正业科技	2.0985000133514404	1.4672000408172607	40.35540008544922	
603701	德宏股份	2.93149995803833	2.4284000396728516	54.475101470947266	
603208	江山欧派	3.4484000205993652	3.03439998626709	126.49639892578125	
600232	金鹰股份	2.830899953842163	1.2726000547409058	58.14659881591797	
300380	安硕信息	3.0467000007629395	2.292799949645996	108.97789764404297	
002424	贵州百灵	2.9154999256134033	2.3099000453948975	83.2665023803711	
002438	江苏神通	2.987299919128418	2.2395999431610107	63.33369827270508	
002598	山东章鼓	2.833400011062622	1.811900019645691	15.111100196838379	
600229	城市传媒	2.32069993019104	1.9629000425338745	117.50859832763672	
002258	利尔化学	1.8101999759674072	1.093400001525879	26.07819938659668	
600579	天华院	2.927999973297119	2.087100028991699	45.1254997253418	
300373	扬杰科技	2.6273999214172363	2.4207000732421875	45.37879943847656	
300602	飞荣达	3.4175000190734863	2.9656999111175537	170.6844940185547	
600566	济川药业	2.228600025177002	2.0808000564575195	77.99510192871094	
002584	西陇科学	2.3222999572753906	1.5921000242233276	59.887901306152344	
